583.73,473.41,2.161,0.75276
230.17,39.157,2.6379,-3.9478
318.75,196.98,2.3555,-3.1413
476.68,398.75,2.5714,-0.58337
549.71,349.96,2.3578,-1.8449
67.445,205.42,3.9587,0.95671
263.92,30.799,3.9767,0.94292
263.92,30.799,3.9767,-4.265
535.87,87.274,4.3485,-3.0949
272.96,74.104,5.3571,-4.7064
325.12,81.922,5.4062,-3.9918
657.04,294.8,5.1608,-0.2263
662.45,321.89,6.4891,0.050693
191.39,87.186,7.9713,0.73486
248.4,286.03,10.802,-0.071978
556.05,158.82,9.2272,-3.0469
520.21,146.32,17.497,-0.80196
98.672,135.47,1.7424,-2.411
106.53,227.54,1.8861,-4.0141
278.63,151.54,2.0091,-3.7692
297.77,370.05,2.1925,-3.3199
499.19,34.131,2.1165,-1.1147
583.3,206.67,1.8531,-4.5189
110.01,246.51,2.2463,1.0018
207.1,277.75,2.7544,1.4404
362.1,196.79,2.3501,0.19761
362.1,196.79,2.3501,-2.8963
382.76,433.71,2.9139,-1.5097
553.11,247.26,2.5494,-4.5322
559.68,243.24,2.582,-0.010939
559.68,243.24,2.582,-3.2622
45.285,424.6,3.5074,-3.8034
610.55,426.83,3.5149,-1.4306
624.4,81.879,3.5286,-0.31451
624.4,81.879,3.5286,-1.2347
16.927,26.991,3.6545,-4.7095
99.985,127.03,3.9981,-0.22937
99.985,127.03,3.9981,-2.9366
363.32,34.077,4.1276,-0.15587
232.07,77.028,6.1587,-1.1336
515.31,217.39,5.9321,1.2782
582.13,61.516,6.4426,-1.2405
280.54,67.419,8.2692,-2.8774
413.79,405.63,8.1019,0.91121
147.43,428.1,9.9928,-1.7418
305.83,59.109,11.252,-2.7852
554.69,43.526,10.735,1.5672
554.69,43.526,10.735,-1.3668
27.171,430.15,11.243,-1.85
27.171,430.15,11.243,-3.8318
29.702,390.16,13.835,-3.9677
306.67,61.538,11.898,-2.6732
435.2,420.41,12.012,-1.8125
615.44,50.054,16.247,1.565
269.73,46.18,16.354,-2.472
90.416,61.4,27.173,1.5439
90.416,61.4,27.173,-1.566
225.33,203.22,2.2138,-4.4518
319.97,230.75,2.2897,-2.7171
413.53,267.45,3.5448,0.65105
413.38,267.1,3.6686,0.71757
217.54,349.84,5.851,0.94728
249.29,203.06,6.406,-4.4284
249.12,202.13,6.7398,-4.5527
373.76,413.27,8.368,-1.8005
224.27,180.75,17.975,-1.1939
237.05,129.36,18.159,-1.2229
6.6426,262.36,2.3665,-4.3881
53.957,174.07,2.0682,-0.80004
82.168,362.02,2.2046,0.68404
99.483,155.36,2.1798,1.3164
135.68,130.85,2.369,1.0127
138.31,121.15,2.0964,0.63212
144.77,193.91,1.8989,-1.0369
144.77,193.91,1.8989,-3.2855
146.57,469.96,1.9084,-3.7267
151.59,157.8,1.8759,-4.6491
154.44,191.08,2.2653,-4.4809
158.48,186.61,2.2943,-4.4299
160.99,142.41,1.9134,-1.6225
160.99,142.41,1.9134,-3.246
164.33,62.719,2.1883,1.0839
175.58,185.65,2.2028,-3.6041
180.02,74.428,2.105,-1.3331
182.66,192.76,2.1623,-2.8478
186.73,141.24,2.113,1.5029
186.73,141.24,2.113,0.20449
186.73,141.24,2.113,-2.7096
203.55,80.729,1.8388,-4.4715
207.87,383.25,1.8535,1.0073
209.33,198.19,1.8903,0.98048
217.05,46.147,2.2601,1.4216
234.64,161.28,2.1843,-0.17809
237.43,182.88,2.1639,-0.72707
238.76,242.1,1.9216,-0.43921
244.17,113.49,1.8178,-1.1447
244.17,113.49,1.8178,-4.0551
263.22,83.97,2.0026,-2.3448
270.53,148.07,2.1282,-4.0403
276.25,169.77,2.1887,-1.5691
281.87,79.475,1.9937,-1.7224
282.35,374.36,2.245,0.34268
282.86,34.371,1.9554,1.5071
289.63,179.09,2.1339,-0.97105
289.63,179.09,2.1339,-1.7984
300.97,65.124,2.045,1.4711
307.74,157.04,1.9594,-4.4671
310.41,16.172,2.2257,-0.86893
310.41,16.172,2.2257,-4.6767
312.63,29.225,1.8007,0.89693
318.86,152.25,2.0834,1.519
318.86,152.25,2.0834,0.13784
331.8,5.2441,2.0147,-4.4289
344.88,324.57,1.799,1.0362
344.67,372.68,2.0255,1.4763
347.55,18.706,1.9746,-4.5877
357.41,108.65,2.2082,1.1838
363.99,15.54,1.9205,-0.82914
378.36,5.3876,2.2233,-0.90988
382.45,123.12,1.9076,-4.3503
383.03,157.04,1.9065,-3.5888
392.53,149.75,2.2338,0.97877
393.05,161.2,2.1089,-4.4419
397.83,128.74,1.9534,-3.4319
404.53,101.74,1.838,1.128
405.16,129.12,2.0725,-0.41037
405.16,129.12,2.0725,-3.0383
432.22,77.885,1.8901,0.61075
452.99,375.48,2.3842,-4.1198
464.87,8.7213,2.2059,-0.504
464.87,8.7213,2.2059,-2.3738
466.47,103.02,1.8403,-0.65134
494.93,375.27,2.246,0.96332
494.93,375.27,2.246,-0.94242
502.42,72.919,2.0994,-3.8622
534.48,47.041,1.9702,-1.6641
534.08,311.48,1.7566,-4.6572
553.54,438.59,2.1014,-4.1043
598.5,268.58,2.0133,-0.44328
598.5,268.58,2.0133,-3.2517
80.963,198.16,2.7018,-2.2846
104.27,108.86,2.5654,-2.2862
107.81,194.26,2.7579,-1.5507
108.95,148.57,2.362,0.67023
109.52,368.64,2.5929,1.108
120.41,141.35,2.6083,-1.855
155.2,191.47,2.4165,-1.1379
191.08,120.1,2.4202,-1.6581
195.21,77.969,2.6533,-4.413
208.16,82.426,2.4374,-4.6018
212.01,202.93,2.5215,0.9987
248.21,244.82,2.3471,-2.6687
260.77,137.8,2.4702,-4.1464
275.18,76.65,2.5302,-1.6241
298.15,81.605,2.6422,-1.3041
305.43,59.347,2.3332,1.4043
318.46,175.54,2.7894,-3.8417
320.83,64.853,2.4611,-2.4921
324.39,353.55,2.7442,-3.5124
325.33,96.125,2.7376,-3.7387
325.78,150.84,2.5854,0.59015
366.39,116.98,2.5286,-2.5269
367.15,197.04,2.6174,-1.7147
432.29,165.99,2.4248,-1.085
450.26,114.49,2.7785,-1.2966
457.95,132.17,2.3856,-0.36369
465.72,57.062,2.6624,-4.6681
484.35,318.97,2.5231,0.82653
498.11,327.45,2.5146,-0.082675
502.82,343.74,2.6094,-3.3938
521.67,73.524,2.3745,-1.694
521.67,73.524,2.3745,-4.5713
577.2,255.55,2.4912,1.378
37.96,294.89,3.1326,-4.6037
74.295,191.69,3.424,-2.2685
90.064,206.62,3.5682,-3.7232
120.15,380.63,2.9394,-3.9359
141.86,190.91,2.9524,-1.0049
145.58,396.33,3.1707,-4.6456
147.6,150.67,3.4076,-4.6773
150.26,183.41,3.272,-1.035
158.94,176.56,3.6981,-1.1861
171.21,142.86,3.5221,-1.0669
181.02,149.43,3.7453,-0.75749
188.74,57.105,3.6186,1.4165
188.74,57.105,3.6186,-2.24
207.58,48.507,3.1874,1.3014
251.37,153.07,2.9143,-0.27791
250.79,161.89,3.1358,-2.5547
259.22,36.621,3.4343,1.4262
292.55,87.941,3.546,-1.6194
352.16,377.75,3.2515,-4.6694
356.52,117.81,2.975,-2.3162
373.99,316.09,2.9228,-4.7059
374.62,411.63,3.0495,0.99473
421.99,113.89,2.8692,-1.5126
437.74,146.77,3.0684,-3.5257
448.05,459.09,2.9702,1.1125
466.46,392.85,2.9872,1.5606
480.77,275.74,3.0276,1.2885
489.5,36.866,3.2451,1.318
497.43,45.072,2.9073,-1.3732
503.9,39.213,3.3355,-1.2905
503.9,39.213,3.3355,-4.4898
509.95,243.09,2.9383,-0.99402
509.95,243.09,2.9383,-4.2839
549.27,285.13,3.3555,-4.712
57.658,352.57,4.4785,-3.1264
90.293,206.9,3.6003,-1.2146
90.293,206.9,3.6003,-3.4655
99.02,130.11,4.4571,-4.1589
133.92,470.9,4.3564,-0.18757
136.51,81.937,3.8233,-1.6902
150.65,405.08,4.4038,-4.6812
159.04,176.41,3.6007,-4.4772
187.86,69.308,3.6698,-2.3955
